id,title
uwyv-629c,"The Department of Housing Preservation and Development (HPD) records complaints that are made by the public through the 311 Citizen Services Center, Code Enforcement Borough Offices or the internet for conditions which violate the New York City Housing Maintenance Code (HMC) or the New York State Multiple Dwelling Law (MDL). Each complaint is associated with one or more problems reported by the complainant. Problems are closed if a tenant verifies by phone that the condition was corrected or an inspection result is entered by an HPD inspector. A complaint is closed when all associated problems are closed."
ux7j-iww6,"2016-2017 School Zones. Files are in a GIS Shapefile format. They are broken down by elementary school zones (ES_Zones), middle school zones (MS_Zones) and high school zones (HS_Zones)."
uyiw-98i7,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit http://www.nyc.gov/html/hhsaccelerator/html/application/application.shtml"
uyj8-7rv5,Areas of New York City that were flooded as a result of Hurricane Sandy.
uzcy-9puk,311 Service Requests for 2008. This is historical data and will not be updated.
uzf5-f8n2,"Sale prices of properties in a five borough from 2003-2009.  The files include neighborhood, building type, square footage, and other data."
v2h8-6mxf,GIS data: 2010 Census Blocks
v2kq-qrx6,"List of Commercial space for recording and sound production in New York City. This is a list of studios which have requested to be included, rather than a comprehensive list of NYC facilities."
v39y-4v3t,Lists all TLC paratransit vehicles
v3a6-muuw,"Civilian Complaint Review Board (CCRB) complaint activity data, 2005-2009.
Update Schedule: Annually"
v3f6-2e7z,"Civilian Complaint Review Board (CCRB) complaint activity data, 2005-2009. When a determination to recommend other misconduct occurs in a case in which an allegation of force, abuse of authority, discourtesy, or offensive language (FADO) was substantiated, it is categorized as ""with subbed FADO allegation."" When such an allegation is not substantiated, the determination to recommend other misconduct is categorized as ""without subbed FADO allegation.""
Update Schedule: Annually"
v3mc-68jm,This list contains information on changes in status to Street Hail Livery Drivers and their corresponding record history starting from 09/18/2014 (inclusive). The most recently published active Street Hail Livery Drivers list can be found at https://data.cityofnewyork.us/Transportation/Street-Hail-Livery-Drivers-Active/5tub-eh45
v3zf-nci8,Designated barbecuing areas in New York City Department of Parks & Recreation properties.
v475-8jcj,A schedule of datasets that New York City agencies will make available on nyc.gov/data
v52x-36fy,"This dataset is no longer maintained. Please visit the following link for an updated map:
https://data.cityofnewyork.us/Transportation/FHV-Bases/4bjf-gu2s

Click this link for use instructions :  
http://www.nyc.gov/html/tlc/downloads/pdf/open_data_instructions_base_finder.pdf"
v6j6-k9uc,"Data for removing derelict vehicle operations from city streets, Gives disposition (rentals) of derelict vehicles reported to DSNY from 311.

https://data.cityofnewyork.us/City-Government/Derelict-Vehicle-Dispositions-Tow/vr8p-8shw
https://data.cityofnewyork.us/City-Government/Derelict-Vehicle-Dispositions-Vehicles/bjuu-44hx
https://data.cityofnewyork.us/City-Government/Derelict-Vehicles-Dispositions-Complaints/pq5i-thsu"
v7f4-gjgr,NYC Noise complaints for 2012
v7f4-yzyg,"Data that that populates the Vision Zero View map, which can be found at www.nycvzv.info Vision Zero is the City's goal for ending traffic deaths and injuries. The Vision Zero action plan can be found at http://www.nyc.gov/html/visionzero/pdf/nyc-vision-zero-action-plan.pdf Crash data is obtained from the Traffic Accident Management System (TAMS), which is maintained by the New York City Police Department (NYPD). Only crashes with valid geographic information are mapped. All midblock crashes are mapped to the nearest intersection. Injuries and fatalities are grouped by intersection and summarized by month and year. This data is queried and aggregated on a monthly basis and is current as of the query date. Current year data is January to the end of the latest full month. All mappable crash data is represented on the simplified NYC street model. Crashes occurring at complex intersections with multiple roadways are mapped onto a single point. Injury and fatality crashes occurring on highways are excluded from this data. Please note that this data is preliminary and may contain errors, accordingly, the data on this site is for informational purposes only. Although all attempts to provide the most accurate information are made, errors may be present and any person who relies upon this data does so at their own risk."
v8dz-92n6,All 311 Service Requests from 2010 to present. This information is automatically updated daily.
v8qe-fx6p,"Directory of hotels in the Times Square area

Update schedule: As required"
v9xd-tt3e,GIS data: Boundaries of 2010 Census Blocks (water areas included)
vbgf-ket3,"The number of “violation of probation” filings sent by the Department to local courts, in response to misconduct by the probation client, during the reporting period"
vc9y-jf25,The data tables published as part of the Annual NYC Drinking Water Supply and Quality Report.
vdbc-pyc9,"New York City Results on the New York State Mathematics Tests, Grades 3 - 8
Notes:
As of 2006, the New York State Education Department expanded the ELA and mathematics testing programs to Grades 3-8. Previously, state tests were administered in Grades 4 and 8 and citywide tests were administered in Grades 3, 5, 6, and 7.
In 2006, NYSED treated District 75 students as a distinct geographic district. For 2007-2011, District 75 students are represented in their home districts and boroughs. Spreadsheets for District and Borough do not include District 75 students in 2006.
Starting in 2010, NYSED changed the scale score required to meet each of the proficiency levels, increasing the number of questions students needed to answer correctly to meet proficiency.

Rows are suppressed (noted with ‘s’) if the number of tested students was 5 or fewer. 
Prior to 2011, the mean scale scores for ‘All Grades’ were not calculated."
